Title,Link,website,Article_Text,True_Label
,https://www.elwatannews.com/news/details/8168926,elwatan,"بعد اختياره للانضمام إلى زمالة الأوسكار Academy Gold، حصل الموسيقار مينا سامي على ترشيحين في الدورة الـ16 من جوائز Hollywood Music in Media Awards، التي سيُعلن عن الفائزين بها يوم 19 نوفمبر المقبل.
وجاء الترشيح الأول لسامي عن أفضل موسيقى تصويرية
الذي تمّ ترشيحه من مصر للمشاركة في الأوسكار لنيللي كريم، والثاني عن أفضل تتر بداية لمسلسل ""لام شمسية"" لأمينة خليل.
يأتي ترشيح مينا سامي ضمن أبرز النجاحات المصرية على الساحة الدولية، بعد أن أثبتت أعماله قدرتها على مزج الموسيقى مع السرد الدرامي، سواء في السينما أو الدراما التلفزيونية، ما جعله مرشحًا لجائزتين في نفس الدورة.
يناقش المسلسل عددًا من القضايا الاجتماعية المهمة، مثل العلاقات الزوجية والتحديات التي تواجه الأطفال في إطار درامي مشوق .
يشارك في بطولة المسلسل عدد من النجوم على رأسهم أمينة خليل، أحمد السعدني، محمد شاهين، يسرا اللوزي، ثراء جبيل، صفاء الطوخي. العمل من تأليف مريم نعوم وورشة سرد، وإخراج كريم الشناوي.
تدور أحداث الفيلم حول الطفلة توحة، التي تعمل خادمة صغيرة في منزل أسرة ثرية، وتنشأ بينها وبين ابنة الأسرة نيللي علاقة إنسانية مؤثرة، ورغم أن توحة لم تعرف يوماً معنى الاحتفال بعيد ميلادها، إلا أنها تقرر تنظيم حفل صغير لصديقتها في محاولة لبث الفرح في حياة الآخرين، بينما تُخفي بداخلها شوقاً طفولياً صادقاً لأن تحتفل بيوم كهذا ذات مرة.
يشارك في بطولة الفيلم عددا من النجوم على رأسهم
، حنان مطاوع، ضحى رمضان، حنان يوسف، خديجة أحمد، والعمل إنتاج مشترك بين محمد دياب، أحمد الدسوقي، أحمد عباس، أحمد بدوي، داتاري ترنر، بمشاركة النجم العالمي جيمي فوكس.
جدير بالذكر أنه قد حقق مينا سامي نجاحًا لافتًا في عالم الموسيقى التصويرية بعد فوزه بالميدالية الفضية وجائزة الإنجاز الاستثنائي من Global Music Awards عن مؤلفتيه Heroes No وLight، ومن ثم انتخابه رئيسًا لاتحاد طلبة مؤلفي الموسيقى التصويرية لعام 2022-2023 بالكلية الملكية للموسيقى بلندن، كما سبق له المشاركة في أعمال سينمائية وموسيقية متنوعة، منها فيلم الأنيميشن Ark Aeons ومسلسل زكية الذكية .",REAL
,https://www.elwatannews.com/news/details/8168920,elwatan,"نعى الفنان أحمد حلمي السيناريست الراحل أحمد عبدالله بكلمات مؤثرة عبر حسابه الشخصي على منصة التواصل الاجتماعي انستجرام، إذ لم يكن ذلك مجرد نعي، بل كان عرفانًا بالجميل، خاصة أن بداية المشوار الفني للفنان أحمد حلمي كانت مع السيناريست أحمد عبدالله، إذ تعاون الثنائي معًا في العديد من الأعمال الفنية.
بداية المشوار الفني للفنان
كانت بظهوره في فيلم «عبود على الحدود» الذي قدم فيه واحدًا من الأدوار التي كانت بداية انطلاقه كفنان ودخوله إلى عالم النجومية، ومن ثم قدم معه فيلم «الناظر» الذي حظي بمتابعة جماهيرية كبيرة وقت عرضه، واستطاع أحمد حلمي بتقديمه شخصية «عاطف» إلى جذب الأنظار إليه.
ولم يقتصر تعاون أحمد حلمي مع السيناريست أحمد عبدالله على هذين العمل فحسب، إلا أنّهما قدما سويًا فيلم «55 إسعاف» الذي دارت قصته حول وفاء الطبيبة الشابة التي تقدم شخصيتها النجمة «غادة عادل» والتي تعد مشروع لتطوير إجراءات الإسعافات الأولية في إحدى المستشفيات لتقديمه لوزير الصحة، تتورط وفاء مع تمرجي وسائق سيارة الإسعاف في العديد من المشكلات وتلاحقهم عصابة بشكل مستمر وتتفاقم
طبيعة عمله كمؤلف جعلت السيناريست أحمد عبدالله بعيدًا عن الأضواء، يراقب المشهد بصمت، يضع لمساته الفنية معتمدًا على كتابته التي تضفي مزيدًا من الإبداع على أعماله، التي تنوعت ما بين السينما والدراما، ليرحل السيناريست أحمد عبدالله تاركًا وراءه رصيدًا فنيًا مميزًا من الأعمال الدرامية، كان أبرزها مسلسل «بين السرايات» الذي سيظل عالقًا في الأذهان رغم رحيله.",REAL
,https://www.elwatannews.com/news/details/8168892,elwatan,"أحداث عدة تناولها مسلسل «لينك» الذي حقق نجاحًا جماهيرًا كبيرًا، إذ بات الجمهور يراقبه عن كثب لمعرفة ما تحمله الحلقات المقبلة، خاصة بعد ما اتخذت سلمى التي تجسد شخصيتها النجمة الشابة «لينا صوفيا» قراراً شجاعاً بالانتقام من شهاب علانية مستخدمة نفس الوسيلة التي يهددها بها وهي السوشال ميديا، لتفضحه وتكشف أكاذيبه كمتحرش أمام الجميع، ليتم إلقاء القبض عليه، وذلك ضمن أحداث الحلقة الـ18 من مسلسل لينك الذي يُعرض على قنوات DMC ومنصة Watch It ضمن قائمة الأكثر مشاهدة على المنصة.
فوجئت «سلمى» بزيارة شهاب إلى منزلها ليواجهها أمام والدتها مهددًا إياها بنشر صورها على مواقع التواصل الاجتماعي وفضحها أمام الجميع، لكنّ رد فعل سلمى كان صادماً له، عندما واجهته بثبات قائلة إنها لا تخاف من تهديداته ولن تصمت بعد الآن، وإنها ستكشف حقيقته أمام الجميع وتأخذ حقها منه وحق كل الفتيات اللاتي تسبب في إيذائهن من قبل.
وفي خطوة جريئة، نشرت سلمى فيديو عبر السوشيال ميديا روت فيه ما فعله شهاب بها، وظهرت والدتها أسما إلى جانبها في الفيديو دعماً لها وتشجيعاً على المواجهة، ما ألهم الكثير من الفتيات للإفصاح عن تجارب مشابهة والتوجه إلى القسم للإدلاء بشهاداتهن.
وبالفعل تنجح سلمى في مسعاها ويتم إلقاء القبض على شهاب بتهمة التحرش و
، لتتحول سلمى بذلك من ضحية إلى رمز للقوة والوعي.
تدور أحداثه في إطار اجتماعي مشوق حول قضايا النصب الإلكتروني، وتشارك لينا صوفيا في بطولته مع سيد رجب، رانيا يوسف، ميمي جمال، محمود ياسين جونيور، فرح الزاهد، مينا أبو الدهب، سليم الترك وأحمد صيام، والمسلسل من تأليف ورشة ج بقيادة الكاتب محمد جلال، وإخراج محمد عبد الرحمن حماقي.",REAL
,https://www.elwatannews.com/news/details/8168845,elwatan,"حالة من الحزن سيطرت على كريم نجل المنتج أحمد السبكي، الذي بدا عليه التأثر الشديد لوفاة السيناريست أحمد عبد الله، الذي يظهر علاقته القوية به، وظهر ذلك جليًا في بكائه وانهياره الشديد عليه.
وأظهرت عدسة إحدى الكاميرات لحظة بكاء وتأثر شديد لنجل
، الذي ظهرت عليه علامات الحزن في أثناء إلقائه نظرة الوادع الأخيرة على جثمان السيناريست أحمد عبدالله قبل تشييع جثمانه إلى مثواه الأخير.
نعت نقابة المهن التمثيلية
الذي رحل عن عالمنا الساعات القليلة الماضية: «بقلوب يملأها الحزن والأسى، تنعى نقابة المهن التمثيلية السيناريست الكبير أحمد عبدالله، أحد أبرز كتّاب السينما والدراما في مصر، الذي قدّم على مدار مشواره الفني أعمالًا خالدة ستظل راسخة في وجدان الجمهور».",REAL
,https://www.elwatannews.com/news/details/8168832,elwatan,"انهار نجل السيناريست الراحل أحمد عبدالله، في أثناء توديع جثمان والده إلى مثواه الأخير، فكان غير قادر على تمالك دموعه، وبدت عليه علامات الصدمة والذهول، وذلك قبل دفن جثمان والده في مقابر العائلة.
وتواجد عدد كبير من نجوم الفن في جنازة
، الذي رحل تاركًا وراءه إرثا كبيرًا من المحبة في قلوب أصدقائه وأسرته ومتابعيه، فقد تواجد عدد كبير من النجوم على رأسهم سعد الصغير، وأحمد رزق، وخالد زكي، وأحمد السبكي وصبري فواز وغيرهم.
غيب الموت السيناريست أحمد عبد الله مساء أمس، إذ نعته شركة السبكي عبر حسابها الرسمي على موقع التواصل الاجتماعي «فيسبوك» قائلة: «تنعى شركة السبكي للإنتاج الفني والتوزيع
وكافة العاملين بها، ببالغ الحزن والأسى، الكاتب الكبير أحمد عبدالله، تغمده الله بواسع رحمته وأسكنه فسيح جناته».",REAL
,https://www.elwatannews.com/news/details/8168914,elwatan,"يلتقي الأهلي مع سيراميكا كليوباترا، في الخامسة مساء اليوم بتوقيت القاهرة، السابعة بتوقيت الإمارات، على استاد هزاع بن زايد بمدينة العين، في إطار الدور نصف النهائي من بطولة كأس السوبر المصري.
ويعول الدنماركي ييس توروب المدير الفني للأهلي، على خبرات لاعبيه لحسم مباراة اليوم، والتأهل للنهائي وقطع خطوة نحو حصد اللقب المحلي للمرة الثالثة على التوالي، لا سيما محمد الشناوي حارس المرمى، وخبراته الكبيرة في النهائيات، وقدرته في الحفاظ على نظافة شباكه، ما يسهل من مهمة الفريق في اللعب بأريحية وتسجيل الأهداف.
ويعد الثلاثي محمود حسن تريزيجيه وأحمد مصطفى زيزو وأشرف بن شرقي، من أفضل العناصر التي تتمتع بخبرات كبيرة لقيادة الفريق نحو تحقيق الفوز والتأهل للمباراة النهائية، إذ يمنح تألقهم ترجيح كفة المارد الأحمر في مباراة اليوم، لا سيما في ظل خبراتهم الكبيرة في النهائيات.
ويشارك الأهلي في بطولة السوبر المحلي بصفته بطلا للدوري، والزمالك كبطل للكأس، وسيراميكا بطل كأس رابطة الأندية المحترفة، فيما يشارك بيراميدز وصيف بطولة الدوري بالكارت الذهبي.
ويلتقي الفائز من مواجهة الأهلي و
، مع الفائز من مواجهة الزمالك وبيراميدز في نهائي كأس السوبر المحلي.
وتوج
بلقب النسخة الأخيرة من السوبر المصري، الذي أقيم في الإمارات، وحصد الأهلي اللقب وقتها على حساب الزمالك بركلات الترجيح.",REAL
,https://www.elwatannews.com/news/details/8168904,elwatan,"عكف الدنماركي ييس توروب، المدير الفنى لفريق الكرة بالنادي الأهلي، خلال تدريبات الفريق منذ الوصول إلى الإمارات، على علاج بعض النقاط الفنية المهمة، قبل خوض غمار بطولة السوبر المحلي، التي تنطلق اليوم الخميس في الإمارات.
وبحسب مصدر مطلع، ركز على أبرز الأخطاء الموجودة في فريق
على مستوى الخط الخلفي، ووقوع أكثر من لاعب في خط الدفاع في أخطاء كلفت الفريق كثيرًا، خلال الفترة الماضية، بالإضافة إلى أزمة ضياع الفرص السهلة، التى ظهرت فى مواجهتى بتروجت والمصرى، فى محاولة لتجنب تكرارها فى مباراة اليوم، خاصة أن موقعة اليوم لا تحتمل أخطاء والخسارة تعنى ضياع الكأس.
وخصص الجهاز الفني فقرة خاصة خلال تدريبات الفريق بالإمارات من أجل حل هذه الأزمات، وعدم تكرارها في بطولة السوبر المصري، التي تنطلق منافساته اليوم، أمام فريق سيراميكا كليوباتر، حيث يتسبب تكرارها في الإطاحة بالفريق من بطولة السوبر ويغتال أحلام التتويج باللقب.
وحذر الجهاز الفني من خطورة فريق سيراميكا كليوباترا، الذى يعد من أفضل فرق الدورى الممتاز، ويمتلك لاعبين كباراً وجهازاً فنياً على مستوى عالٍ، إذ طالب توروب لاعبيه بالالتزام بالخطة الموضوعة وعدم الخروج عنها، خاصة فيما يتعلق برقابة بعض العناصر الخطيرة فى المنافس وأبرزها فخرى لاكاى وصديق إيجولا وإسلام عيسى؛ وفقًا لمصدر مطلع.
ويلاقي الأهلي بقيادة نظيره فريق
في نصف نهائي من بطولة السوبر المحلي، وتنطلق المباراة في تمام الخامسة مساءً، على استاد هزاع بن زايد بالإمارات.",REAL
,https://www.elwatannews.com/news/details/8168871,elwatan,"تترقب جماهير الزمالك موقف الجناح البرازيلي خوان ألفينا بيزيرا، من المشاركة في المباراة النهائية لبطولة كأس السوبر المصري 2025، حال نجح الفريق في تجاوز عقبة بيراميدز بنصف النهائي، ومواجهة الفائز من لقاء الأهلي وسيراميكا كليوباترا.
كشف مصدر مسؤول داخل الزمالك لـ«الوطن»، أن حالة
في تحسن واضح بعد إصابته في العضلة الخلفية خلال مواجهة طلائع الجيش بالدوري، موضحًا أن الجهاز الطبي يبذل جهودًا مكثفة لتجهيزه، تحسبًا لخوض المباراة الثانية من السوبر، رغم تأكد غيابه عن لقاء بيراميدز، مساء اليوم.
وأكد المصدر، أن التركيز في الوقت الحالي منصب بالكامل على مواجهة بيراميدز، سعيًا لبلوغ النهائي وإسعاد الجماهير البيضاء، على أن يُحسم الموقف النهائي لمشاركة اللاعب بعد انتهاء المباراة.
يفتقد
في مواجهة بيراميدز عددًا من العناصر البارزة، أبرزهم ناصر منسي ومحمود الشناوي بقرار فني، ومحمد السيد بسبب أزمة تجديد عقده، إلى جانب المصابين آدم كايد، خوان بيزيرا، وأحمد شريف، رغم تواجدهم في القائمة، بينما يغيب نبيل عماد دونجا، للإيقاف بقرار من اتحاد الكرة.",REAL
,https://www.elwatannews.com/news/details/8168846,elwatan,"تتجه الأنظار في السابعة والنصف مساء اليوم، صوب استاد «آل نهيان» بالإمارات، حيث المواجهة المرتقبة بين الزمالك ونظيره بيراميدز، ضمن منافسات نصف نهائي كأس السوبر المصري.
تحمل المواجهة طابعًا خاصًا لما تحمله من ندّية وتاريخ طويل بين الفريقين، إذ التقى
في 23 مناسبة سابقة، من بينها 4 مباريات حين كان الأخير يحمل اسم الأسيوطي سبورت، وتوزعت تلك اللقاءات بين 18 مواجهة في الدوري الممتاز، و4 في بطولة كأس مصر، إضافة إلى لقاء وحيد جمعهما في كأس السوبر المصري.
ويمتلك الزمالك اليد العليا في سجل المواجهات، بعدما حقق الفوز في 10 مباريات، مقابل 3 انتصارات لبيراميدز، بينما حسم التعادل نتيجة 10 مواجهات أخرى، وكان أبرز لقاء بينهما في نصف نهائي النسخة الماضية من
، حين ابتسمت ركلات الترجيح للفريق الأبيض ومنحته بطاقة التأهل إلى النهائي.
مواجهة الليلة تكتب فصلًا جديدًا في تاريخ صراع متجدد بين القلعة البيضاء والفريق السماوي، بحثًا عن مقعد في نهائي السوبر المرتقب، وملاقاة المتأهل من مباراة الأهلي وسيراميكا كليوباترا.",REAL
,https://www.elwatannews.com/news/details/8168744,elwatan,"تترقب جماهير القلعة الحمراء مواجهة الفريق الكروي الأول بالنادي الأهلي ضد نظيره سيراميكا كليوباترا، في نصف نهائي السوبر المصري، حيث لا يقبل اللقاء القسمة على اثنين، ولابد من تحديد الفائز والمتأهل للمباراة النهائية.
وفي إطار البحث عن معلق مباراة
وسيراميكا كليوباترا في نصف نهائي السوبر المصري على أون سبورت، ينطلق اللقاء في الخامسة مساء اليوم بتوقيت القاهرة، بالإمارات، بلقاء إذا انتهى وقته الأصلي بالتعادل، سيتم اللجوء إلى ركلات الترجيح لتحديد المتأهل للنهائي.
وضمن البحث عن معلق مباراة الأهلي وسيراميكا كليوباترا في نصف نهائي السوبر المصري على أون سبورت، يعلق على اللقاء أيمن الكاشف.
ومن المتوقع أن يخوض الأهلي لقاء
بشكيل مكون من:
حراسة المرمي: محمد الشناوي.
خط الدفاع: محمد هاني، ياسر إبراهيم، ياسين مرعي، أحمد حسن كوكا «محمد شكري».
خط الوسط: مروان عطية، محمد علي بن رمضان، محمود حسن تريزيجيه.
في الهجوم: أحمد مصطفى زيزو «محمد عبدالله»، أشرف بن شرقي، نيتس جراديشار.",REAL
,https://www.elwatannews.com/news/details/7858370,elwatan,"قال الدكتور علاء عز، الأمين العام لاتحاد الغرف التجارية، إنّ الدولة حريصة على توفير السلع والمنتجات وإقامة المعارض لتوفيرها بأسعار مناسبة للمواطنين خلال شهر رمضان، ولضمان وفرة المعروض فى الأسواق وزيادة التنافسية، توجد أسواق اليوم الواحد وبها ركن للسلع الرمضانية، إلى جانب معارض «أهلاً رمضان»، مشيراً إلى أن الاتحاد يعمل مع السلاسل التجارية على وجود ركن مخصص بها لاحتياجات الشهر الكريم.
وأوضح «عز» فى حواره لـ«الوطن»، أن توفير السلع بأسعار مخفضة يأتى عبر تقليل حلقات التداول، التى توفر بمفردها نحو 20% من تكلفة المنتج، بجانب الخصومات والتخفيضات التى نحصل عليها من المنتجين والمصانع، ما يجعل نسبة الخصم على أسعار السلع تصل إلى نحو 30% لمختلف المنتجات.
كيف ترى أهمية إقامة معارض «أهلاً رمضان» كل عام؟
- رغم الظروف المحيطة بمصر إلا أن توفير السلع للمواطنين بأسعار مناسبة ضمن أولويات السيد الرئيس عبدالفتاح السيسى، فهناك خلية نحل سواء فى مجلس الوزراء، أو وزارة التموين، وفى الغرفة التجارية، استعداداً لشهر رمضان، لضمان توفير السلع بكميات كبيرة وأسعار تنافسية لضمان تلبية احتياجات المواطنين خلال شهر رمضان المبارك، وذلك بالتعاون مع الاتحاد العام للغرف التجارية وجهاز تنمية التجارة الداخلية وممثلى شركات الصناعات الغذائية والسلاسل التجارية.
ما الهدف الأساسى من إقامة تلك المعارض؟.. وماذا عن جودة السلع؟
- يوجد هدفان رئيسيان نحرص على تحقيقهما خلال شهر رمضان، أول هدف هو ضمان توافر السلع بكميات كبيرة بمختلف محافظات مصر، حيث إن الأرصدة المتوفرة لدينا من السلع تكفى من 3 إلى 10 أشهر وذلك لكافة أنواع السلع، كما أن هناك 2 مليون طن من السلع قادمة إلى مصر، ويوجد لدينا كميات كافية من المنتجات الرمضانية والياميش، والهدف الثانى هو إيصال تلك السلع للمواطنين بأقل تكلفة ممكنة، ومن الضرورى أن يعلم المواطن أن ما يعرض من خلال المنافذ المخفضة هو نفس السلع التى تباع فى السوق وبنفس الجودة.
هل تقدم معارض «أهلاً رمضان» وحدها السلع بأسعار مخفضة؟
- لضمان وفرة المعروض فى الأسواق وزيادة التنافسية، توجد أسواق اليوم الواحد وبها ركن للسلع الرمضانية، إلى جانب معارض «أهلاً رمضان»، ونعمل مع السلاسل التجارية على وجود ركن مخصص بها لسلسلة «أهلاً رمضان»، فهناك اجتماعات متواصلة بين وزير التموين والسلاسل التجارية لزيادة انتشار معارض «أهلاً رمضان»، بخلاف الآليات الأساسية لوزارة التموين، وعلى رأسها المجمعات الاستهلاكية ومشروع «جمعيتى»، وتعمل المنظومة بالكامل بهدف الوصول لأقرب نقطة للمواطن، لتوفير السلع المخفضة فى الأسواق بنفس الجودة فى الأسواق الحرة.
هل هناك رقابة على تلك المعارض بشكل دورى؟
- هناك رقابة من الدولة على كافة الأسواق بما فيها المنافذ بمختلف أنواعها، كما أن هناك دوراً رقابياً قوياً لجهاز حماية المستهلك، والغرف التجارية أيضاً تراقب تلك المعارض باعتبار أن الغرف هى التى تدير معارض «أهلاً رمضان»، ويوجد مخزون سلعى جيد يكفى لنحو 9 أشهر، وبالتالى لو حدثت أى ظروف طارئة عالمية، فالسوق المصرية مستقرة لمدة 9 أشهر، ومن المقرر أن يوجد فى بعض المحافظات من 3 إلى 4 منافذ على حسب حجم المحافظة.
كيف يمكن للمواطنين معرفة أماكن المعارض للاستفادة من نسبة التخفيض؟
- تعوّد المواطنون على مدار السنوات الماضية على الاستفادة من نسبة التخفيض التى تقدمها معارض «أهلاً رمضان»، حيث تتم إقامة المعارض فى نفس الأماكن كل عام، وتوجد منافذ رئيسية فى جميع المحافظات، إلى جانب المنافذ الأخرى التى توجد بجوارها تكتلات سكانية.",REAL
,https://www.elwatannews.com/news/details/7858367,elwatan,"أبدى عدد من المواطنين بالمحافظات فرحتهم بمعارض «أهلاً رمضان»، التى توفر كافة السلع الغذائية الأساسية واللحوم والدواجن وياميش رمضان بأسعار مخفضة، مؤكدين أنها تأتى لتخفيف الأعباء عن كاهلهم قبيل انطلاق شهر الصيام الذى يرتبط بعادات الأكل والحلوى بصورة يومية.
وقالت سحر فاروق٫ ربة منزل، لـ«الوطن»: «ننتظر كل عام افتتاح معرض أهلاً رمضان ثم نتجه لشراء الاحتياجات التى تكفى طوال شهر الصيام، خصوصاً الزيت والسكر والأرز والمكرونة، حيث يتوافر كافة السلع بكثرة وبأنواع متعددة وبأسعار أقل من الخارج بكثير، إضافة إلى توفير جزء كبير من المال نستغله فى شراء اللحوم والدواجن».
وأكدت أسماء عبدالجواد، ربة منزل، أنها كانت تشعر بعبء ثقيل بالتزامن مع حلول شهر رمضان، بسبب كثرة احتياجاتهم خلاله من الطعام والحلوى والمشروبات، وفى آخره الكعك والبسكويت، وكذلك ملابس العيد، موضحة أنها توجهت إلى معرض أهلاً رمضان وفوجئت بجودة السلع وأسعارها، وقررت ادخار فارق السعر الذى وفرته لاستخدامه فى الكعك والبسكويت ولشراء ملابس العيد لأبنائها مبكراً قبل الزحام.
فيما طالبت علا محمد، موظفة، باستمرار افتتاح المعارض بعد انتهاء شهر رمضان المبارك، متمنيةً أن تستمر طوال العام لتوفير السلع الغذائية الأساسية بهذه الأسعار المخفضة، مما سيسهم كثيراً فى تخفيف الأعباء عن المواطنين، خصوصاً أنه بعد رمضان بأيام يستعد الجميع لشراء الأضاحى استعداداً لعيد الأضحى مما يشكل عبئاً عليهم، لذلك يمكنهم تدبير وتوفير المال من فارق السعر، وادخاره لاستخدامه فى شراء الأضحية.
وقالت سامية خالد، موظفة ومقيمة بمدينة الزقازيق، إنها توجهت إلى معرض «أهلاً رمضان»، الذى تمت إقامته فى ميدان التحرير «المحطة» لشراء احتياجات رمضان من السلع المختلفة والاستفادة من التخفيضات الكبيرة التى تصل إلى 30%.
وقال عبدالعظيم متولى، موظف بمحافظة الشرقية، إن السلع بجودة عالية، كما أن اللحوم عليها تخفيضات بنسبة كبيرة حيث وصل سعر السودانى لـ280 جنيهاً، واللحوم البلدى 300 جنيه، بالإضافة لتوافر جميع المنتجات الأساسية من السلع الغذائية وياميش رمضان، خاصة البلح الذى يبدأ سعر الكيلو منه من 10 جنيهات.
وقالت هند سامى، من أهالى مركز بيلا بكفر الشيخ، إن أهالى المحافظة يشعرون ببالغ سعادتهم بافتتاح 21 معرضاً أهلاً رمضان بمراكز ومدن وقرى المحافظة، لتوفير السلع والمنتجات الغذائية بتخفيضات تصل لـ35%، بالتزامن مع قرب حلول شهر رمضان المبارك.
وأوضحت «هند» أن التخفيضات والعروض حقيقية وجذابة، مضيفةً: «الدولة وفرت لنا معارض فى كل مكان وقريبة مننا وفيها كل السلع اللى محتاجينها وفى متناول الجميع».
وأكدت سناء منصور، من أهالى مركز دسوق، أن وصول معارض أهلاً رمضان إلى القرى النائية فى كفر الشيخ لها أثر كبير فى نفوس المواطنين فى القرى الذين كانوا مجبورين على النزول إلى المعارض الكبرى فى المدن لشراء احتياجاتهم، مستطردةً: «كنا الأول لازم ننزل البندر عشان نتسوق حاجة رمضان ولكن دلوقتى المعارض وصلت لنا القرى، وبقت حوالينا فى كل مكان، والسلع كتيرة ومتوفرة ورخيصة». وقالت منال الدسوقى إن المواطنين فى محافظة الغربية عبروا عن سعادتهم بتوافر السلع بأسعار مخفضة مع ارتفاع جودتها، فى المعارض المنتشرة فى مدن ومراكز وقرى المحافظة، والتى تقوم الدولة بتوفير كافة السلع الغذائية للمواطنين بأسعار مخفضة مقارنة بالأسعار فى الأسواق الحرة.
وأوضحت «منال» أن المعارض لا تقتصر على بيع السلع الرمضانية فقط، بل تقدم تجربة تسوق مختلفة، حيث توفر سلعاً غذائية متنوعة، ياميش رمضان، وخضراوات وفواكه، بأسعار أقل من السوق، ما يعكس حرص الدولة على مساندة الأسر، خاصة محدودى الدخل فى ظل الظروف الاقتصادية الراهنة.
بدوره، قال إبراهيم كامل، موظف فى مركز طنطا، إنه حريص على شراء السلع الغذائية الخاصة بأسرته من معارض أهلاً رمضان، التى تم افتتاحها الأسبوع الماضى، ومتوافر بها كافة السلع الغذائية بأسعار مخفضة مقارنة بالأسعار فى الأسواق الحرة، مشيراً إلى أن تنظيم المعارض يساعد فى تقليل الازدحام فى الأسواق التقليدية، ويضمن سهولة فى التسوق، خصوصاً فى ظل الزحام المعتاد فى رمضان.",REAL
